-0.0312
-0.156
-0.42529
-0.66625
-0.78433
-0.7358
-0.8242
-1.092
-1.1037
-1.0933
-1.2077
-1.4235
-1.2662
-1.0036
-0.8294
-0.9659
-1.014
-0.9503
-1.0023
-1.092
-1.0491
-0.806
-0.819
-0.8047
-0.7878
-0.8671
-0.9165
-0.9789
-1.1076
-1.0049
-1.1414
-1.3377
-1.5691
-1.6458
-1.729
-1.5782
-1.5197
-1.6042
-1.5158
-1.4989
-1.4716
-1.3403
-1.2311
-1.2038
-1.2077
-1.0829
-1.1102
-1.0608
-1.1115
-1.2727
-1.3182
-1.2051
-1.2363
-1.4521
-1.4456
-1.6029
-1.4313
-1.3312
-1.131
-0.9529
-0.7865
-0.9477
-0.8762
-0.8047
-0.7254
-0.6656
-0.6838
-0.6682
-0.767
-0.8112
-0.9178
-0.936
-0.8515
-0.7072
-0.7566
-0.7293
-0.7852
-0.7618
-0.793
-0.7735
-0.6955
-0.5525
-0.5122
-0.0299
0.3757
0.4342
0.3341
0.7566
0.7761
0.8515
0.8463
0.6617
0.6552
0.1534
-0.4368
-0.6331
-0.6188
-1.027
-0.9828
-0.6994
-0.8177
-0.7813
-0.6955
-0.8021
-0.5707
-0.1937
-0.1391
-0.0572
-0.2444
-0.5863
-0.4849
-0.3692
-0.5759
-0.4615
-0.3289
-0.5447
-0.2561
-0.2561
-0.2769
-0.4043
-0.5616
-0.5928
-0.5031
-0.5564
-0.9009
-0.9464
-1.2233
-1.2545
-1.1102
-1.092
-0.9256
-0.9165
-0.7189
-0.5798
-0.4264
-0.5174
-0.6747
-0.6552
-0.4134
-0.2184
-0.39
-0.39
-0.6552
-0.7982
-0.6578
-0.5356
-0.2951
-0.299
-0.3575
-0.3471
-0.234
-0.247
-0.3328
-0.2405
-0.4706
-0.4706
-0.4966
-0.6552
-0.8203
-0.8957
-0.871
-0.7982
-0.3406
-0.3328
-0.182
-0.1755
-0.0923
0.0949
0.0715
0.1508
0.1235
-0.0585
-0.3835
-0.6175
-0.7397
-0.6448
-0.7189
-0.7501
-0.559
-0.4589
-0.3107
-0.0975
-0.0728
0.1326
0.2535
0.0455
-1.1102e-17
-0.0624
0.013
-0.0455
-0.2002
-0.1794
0.0234
-0.1274
-0.0377
0.2496
0.1586
0.2067
0.1144
-0.1261
-0.1547
-0.2821
-0.6474
-0.8151
-0.8489
-1.0608
-0.9048
-0.9048
-1.1076
-0.8853
-0.6045
-0.3484
0.1508
0.5694
0.3237
0.2509
0.0793
-0.0806
-0.0858
-0.1027
-0.1885
-0.299
-0.5252
-0.65
-0.2873
-0.0897
-0.0507
-0.1144
0.0234
-0.1755
-0.2912
-0.4043
-0.4095
-0.3926
-0.5018
-0.676
-0.6227
-0.3393
-0.2587
-0.1677
-0.0793
-0.0546
-0.0494
-0.0767
-0.0988
-0.0286
-0.0936
-0.3406
-0.4186
